V1,V2,V3,V4,V5,V6,V7,V8
1503.557373046875,1528.1926,1535.2185,1444.9651,1512.5331,1539.6978,1557.6307,1448.434
5787.291015625,5781.2803,5787.8555,5782.078,5785.8604,5789.36,5801.5293,5783.3877
2623.3876953125,2617.9343,2658.3157,2612.7761,2643.1316,2625.5884,2669.7415,2618.3635
1651.06787109375,1648.4485,1655.0131,1656.9594,1658.4319,1656.0854,1661.0725,1661.2533
6875.462890625,6906.757,6888.788,6914.4136,6919.8833,6947.5903,6924.15,6939.4624
2949.4326171875,2946.2507,3009.1167,2926.4028,2967.8174,2958.8562,3020.142,2927.9468
1467.1611328125,1473.8468,1472.3888,1465.7778,1475.77,1479.9592,1480.0978,1471.3322
7319.55810546875,7322.8496,7329.925,7279.1196,7326.113,7328.7573,7342.7554,7273.636
9400.6279296875,9449.209,9483.011,9408.346,9432.495,9488.296,9504.416,9375.326
1384.29541015625,1392.5447,1403.4073,1394.3884,1393.954,1401.4728,1409.4829,1398.0078
2805.341796875,2837.742,2880.748,2915.6306,2956.747,2971.798,3011.5464,3019.295
2086.62109375,2108.9912,2105.3774,2114.5742,2123.4272,2149.34,2139.3582,2146.5671
2929.67431640625,2998.6846,3078.6985,3144.4358,3251.9534,3300.2695,3364.9873,3385.5728
3208.1484375,3229.4626,3304.0903,3361.339,3427.0688,3425.2158,3489.921,3512.34
4747.9658203125,4807.468,4863.063,4911.0044,4929.2227,4959.871,5005.3193,5039.0044
6271.177734375,6401.964,6496.4453,6588.934,6679.783,6756.2217,6852.4434,6889.4736
10805.255859375,10995.936,11123.745,11247.604,11434.246,11577.714,11691.989,11732.881
3224.08154296875,3258.2776,3300.778,3242.624,3263.9888,3281.076,3329.382,3271.0203
1100.6495361328125,1108.14,1110.353,1115.6411,1125.6602,1129.2373,1132.672,1141.5067
10714.439453125,10767.495,10800.927,10826.525,10843.61,10882.109,10909.08,10917.114
4975.53955078125,4985.637,4979.8213,5027.1147,5072.517,5068.501,5068.7964,5118.348
3906.7509765625,3888.0854,3885.1106,3910.3816,3940.6602,3928.0261,3903.7266,3929.405
5243.95166015625,5290.1123,5342.265,5389.584,5456.5283,5482.4844,5530.2363,5550.256
3052.304443359375,3082.4646,3113.3875,3142.315,3180.7593,3201.275,3230.1633,3239.5981
1610.18212890625,1616.371,1626.0503,1633.6516,1644.5426,1647.2621,1655.895,1659.3772
13577.8115234375,13618.322,13707.368,13778.496,13874.384,13886.463,13964.356,14002.619
17761.5703125,17925.557,18105.502,18274.707,18470.32,18559.16,18730.895,18804.107
17319.220703125,17479.457,17656.97,17822.883,18015.764,18102.057,18271.521,18343.275
1678.6209716796875,1689.6469,1706.5043,1714.9705,1729.8218,1733.825,1749.1554,1747.8724
6807.60205078125,6815.4487,6813.4707,6805.501,6806.9927,6815.403,6814.3013,6804.7227
4524.2060546875,4523.604,4523.9985,4522.7554,4522.883,4523.9175,4524.5996,4523.439
2200.74609375,2199.4421,2203.347,2196.248,2198.9004,2197.5503,2199.511,2192.578
3461.487548828125,3470.3625,3486.838,3467.9082,3483.1611,3471.1536,3490.4497,3470.4724
12282.4755859375,12298.317,12304.022,12293.423,12306.3,12296.707,12301.513,12291.337
33454.17578125,33980.95,34585.92,34437.418,34825.984,35144.098,35786.37,35417.36
1107.706298828125,1108.6141,1109.0043,1108.6608,1109.3662,1108.974,1108.9056,1107.6423
2377.451171875,2391.6628,2402.216,2411.4014,2422.7295,2431.2966,2441.1494,2445.6772
3865.847900390625,3879.327,3879.8242,3881.0754,3885.3347,3877.2651,3875.5454,3874.821
8416.9423828125,8450.682,8452.219,8447.076,8455.795,8439.222,8452.557,8448.641
8557.865234375,8405.533,8460.142,8497.567,8549.351,8349.3955,8459.218,8444.256
1079.79345703125,1080.8395,1081.8342,1079.1395,1081.6179,1079.9323,1082.0679,1080.3141
7219.17431640625,7222.39,7223.205,7213.1514,7215.128,7221.922,7218.858,7205.995
1573.60107421875,1584.5858,1592.5256,1600.1185,1608.0264,1614.815,1623.0613,1626.4319
4006.00732421875,4006.3206,4003.9956,3995.2683,4005.3052,4008.2944,4012.9978,4005.1514
5913.97021484375,5910.1025,5910.6807,5900.175,5906.631,5904.988,5903.7134,5903.9155
8986.666015625,8942.924,8959.898,8914.308,8958.226,8929.41,8939.327,8875.257
21203.197265625,21315.623,21396.777,21451.717,21537.785,21609.598,21681.729,21712.254
2438.28125,2439.511,2441.9863,2436.63,2432.1328,2428.8608,2441.006,2440.91
1498.3338623046875,1518.5769,1527.8752,1493.8564,1518.1594,1499.9424,1538.1633,1541.3141
6895.95703125,6904.9375,6909.9883,6896.0166,6890.1436,6880.668,6904.2925,6903.796
4277.65185546875,4283.2676,4283.04,4280.135,4285.931,4286.4297,4284.546,4279.5923
2282.031982421875,2286.1833,2289.2869,2281.6116,2286.8098,2282.6213,2297.0679,2286.7883
2292.419921875,2294.886,2295.2131,2293.8225,2295.401,2294.4866,2294.8352,2294.073
6091.703125,6100.8677,6102.5103,6096.6484,6103.033,6097.617,6100.188,6092.11
1826.216796875,1832.0862,1837.6007,1839.1489,1844.3988,1847.303,1850.2986,1853.4576
3677.543701171875,3721.1091,3748.1987,3789.0244,3808.4263,3841.2266,3853.2825,3876.8132
6261.380859375,6258.873,6265.165,6265.276,6255.5225,6248.2256,6260.6772,6254.5034
2318.365478515625,2312.4858,2315.151,2318.383,2318.4482,2312.7224,2316.2712,2316.872
3090.6513671875,3094.1653,3098.166,3105.9534,3099.3237,3102.9634,3104.7969,3113.8342
2327.119873046875,2328.5193,2328.5708,2327.0588,2328.2903,2328.5063,2330.0676,2328.2175
5685.283203125,5697.3013,5698.295,5696.031,5699.937,5694.11,5696.4756,5700.5215
3902.3271484375,3904.3442,3907.9165,3909.3223,3907.5652,3908.8647,3911.5427,3909.6946
3392.470458984375,3397.326,3396.256,3396.1553,3397.7637,3399.361,3397.9614,3395.0925
3269.3427734375,3270.8088,3271.0127,3268.6663,3270.2815,3268.346,3275.917,3267.6165
1414.3095703125,1458.1184,1443.9016,1454.7601,1432.6156,1469.1544,1456.6453,1461.265
2432.8896484375,2439.6108,2444.3145,2433.7378,2440.4346,2434.9705,2453.01,2444.5999
1576.4515380859375,1440.8386,1550.1742,1680.3374,1593.2428,1474.6494,1573.4677,1721.8179
4068.822998046875,4099.1475,4108.2324,4128.8936,4152.1704,4177.9443,4181.2153,4192.5566
3240.386962890625,3255.289,3264.9446,3279.1726,3290.1475,3298.738,3307.2915,3314.254
1476.6224365234375,1510.6256,1541.9513,1559.747,1583.1062,1605.3688,1633.3069,1640.6794
1680.4996337890625,1682.4701,1682.2076,1680.5326,1677.947,1682.1515,1680.8448,1679.5776
3312.336181640625,3315.8333,3316.411,3318.8176,3319.9326,3323.269,3319.7732,3323.9255
1776.156982421875,1792.5555,1810.5502,1827.4706,1847.0319,1855.9159,1873.0892,1880.4106
10310.6943359375,10322.329,10321.099,10310.738,10295.553,10320.662,10312.948,10305.386
1429.8360595703125,1435.6156,1437.1594,1444.9027,1451.8826,1451.2848,1453.9939,1462.4525
5947.51318359375,5966.259,5996.008,6012.2324,6028.052,6036.694,6061.644,6068.775
1216.0069580078125,1223.9478,1231.6399,1238.4929,1245.0166,1250.3506,1257.156,1259.8295
1074.28857421875,1077.8717,1082.3772,1084.8685,1087.8647,1090.1624,1094.3094,1094.6477
1129.1268310546875,1132.8928,1137.6299,1140.248,1143.3978,1145.8125,1150.1735,1150.528
7861.5029296875,7837.658,7882.1377,7906.3975,7904.4336,7891.3145,7904.334,7933.2837
3331.75,3375.279,3394.3506,3417.0586,3438.486,3470.754,3484.944,3494.5466
3337.204833984375,3392.2295,3413.9272,3444.7976,3469.2043,3508.1985,3522.8823,3540.2783
10018.9677734375,10097.027,10174.054,10255.381,10324.578,10379.795,10446.934,10477.15
1117.670166015625,1124.5055,1125.4131,1125.1685,1119.3698,1126.627,1127.4381,1127.8235
2780.077392578125,2771.2727,2781.065,2779.9897,2783.904,2776.7603,2781.3093,2787.2407
1059.5849609375,1059.9093,1059.3328,1060.8947,1063.244,1062.2955,1058.9106,1061.7015
10430.7978515625,10534.782,10593.1455,10700.147,10773.645,10852.884,10889.053,10950.44
6334.3486328125,6417.4956,6459.196,6518.347,6571.7856,6634.007,6676.132,6708.095
9425.2880859375,9448.597,9466.133,9480.449,9506.676,9521.703,9535.337,9557.293
7593.20068359375,7683.239,7730.572,7792.662,7851.2764,7917.8486,7966.5625,7999.124
12050.78515625,12051.114,12078.107,12092.224,12076.941,12083.346,12100.732,12113.264
5919.31689453125,5963.62,5995.3164,6056.5923,6081.918,6119.099,6135.2056,6172.62
18025.34375,18001.135,18428.432,18465.668,18843.531,18672.395,19121.63,19072.568
12417.216796875,12731.634,12893.971,13001.201,13269.611,13505.549,13667.061,13577.907
11701.98046875,11861.454,11949.15,12016.423,12112.704,12222.137,12315.475,12324.077
10424.123046875,10518.888,10518.266,10598.59,10670.595,10748.785,10712.291,10792.099
19376.193359375,19666.098,19936.691,20106.973,20423.578,20571.607,20852.33,20897.283
4118.84326171875,4028.3037,4142.088,4073.3967,4196.0757,4093.1875,4211.249,4131.7944
5749.2158203125,5683.711,5817.7393,5893.0156,5977.038,5878.931,5988.373,6094.299
6042.56005859375,5786.9097,6125.5864,6177.4175,6125.733,5874.2324,6178.127,6225.617
4507.35888671875,4126.1064,4356.003,4369.366,4679.0293,4267.443,4462.6216,4470.5493
6094.40234375,6098.0664,6099.4746,6069.9087,6074.9893,6034.0107,6099.912,6132.203
1886.6177978515625,1877.1332,1889.8976,1892.4098,1880.5298,1873.9893,1886.8394,1881.0597
2277.9775390625,2270.0999,2383.6843,2310.1545,2284.7292,2272.4277,2393.837,2317.3745
7597.478515625,7827.2363,7898.49,7608.8887,7636.467,7872.54,7972.701,7635.5557
981.6393432617188,991.576,1156.447,1216.8812,1003.731,1019.4438,1166.5363,1249.1382
2464.4609375,2504.3853,2527.094,2483.5283,2471.3442,2526.816,2553.6733,2489.6567
1237.60888671875,1216.6328,1233.4529,1250.7808,1291.3024,1264.7351,1279.6072,1292.2141
7651.3466796875,6709.1465,6957.47,6725.105,7727.2676,6788.3027,7060.912,6738.6504
1479.364990234375,1421.4578,1445.0051,1385.0923,1490.729,1430.0125,1461.3837,1392.156
1212.244384765625,1218.4993,1224.762,1229.8433,1234.9835,1238.9427,1244.9302,1246.9259
1219.1929931640625,1225.6599,1231.7955,1236.8701,1241.9999,1246.1516,1252.0304,1254.0908
1185.992919921875,1189.864,1199.864,1206.444,1212.0066,1213.618,1223.3278,1225.4072
1222.890625,1230.4264,1236.9698,1241.4064,1246.2415,1251.5938,1257.8312,1259.1057
1228.5936279296875,1237.0107,1244.15,1249.3162,1255.0381,1260.5602,1267.6339,1269.2026
1230.1602783203125,1238.2634,1246.1538,1251.1166,1257.4902,1262.3723,1270.5382,1271.6868
1205.3797607421875,1213.2018,1219.9513,1224.5156,1229.9127,1235.3665,1241.8324,1243.0726
1241.59912109375,1252.4932,1261.5114,1268.3608,1273.6351,1281.5586,1290.2797,1292.7739
1242.0997314453125,1254.1366,1260.4376,1267.2212,1272.59,1281.3378,1287.5267,1290.7552
1240.133056640625,1243.7416,1248.6348,1258.6307,1263.204,1265.1335,1268.6787,1275.0006
1268.4669189453125,1273.0657,1285.2548,1293.1333,1302.2014,1303.7086,1314.0835,1319.0237
1205.0787353515625,1211.0393,1216.5823,1220.5381,1224.4545,1228.6238,1233.9166,1235.1882
1192.0496826171875,1199.3137,1203.7343,1207.358,1211.747,1216.8309,1221.156,1222.1821
1193.8006591796875,1200.4507,1206.0344,1211.0004,1215.9944,1220.2264,1225.667,1227.6659
1222.5380859375,1229.5549,1235.5178,1239.8035,1244.5334,1249.1122,1254.9802,1256.2195
1234.1597900390625,1242.329,1251.7397,1256.2169,1261.9808,1267.516,1276.6687,1277.8274
1221.1038818359375,1228.6183,1234.1694,1241.5005,1245.8341,1250.8713,1255.8153,1259.6405
1190.8250732421875,1198.93,1203.7966,1209.2384,1213.6438,1219.4142,1223.9199,1226.3319
1208.091796875,1217.6915,1223.9453,1228.3346,1232.2549,1239.2666,1245.407,1246.8947
1289.2625732421875,1301.4349,1310.8544,1317.3063,1323.8657,1332.4276,1341.5247,1343.1859
1219.5467529296875,1227.3329,1235.8414,1239.7843,1244.3937,1249.6481,1258.0155,1258.5366
1221.7313232421875,1226.8878,1231.7512,1236.753,1241.7588,1244.621,1249.2477,1251.3567
1228.3743896484375,1232.2898,1235.6633,1244.0486,1247.8864,1250.1472,1252.4149,1257.6798
1225.414794921875,1230.5562,1234.9788,1239.6615,1244.1501,1247.4045,1251.2946,1253.3069
1174.982666015625,1178.7866,1181.5719,1184.9939,1187.8595,1190.4689,1192.8546,1194.3574
1221.742431640625,1228.5779,1235.5142,1241.1394,1246.9646,1251.2113,1257.909,1260.0846
1234.937744140625,1242.3049,1249.6107,1254.7228,1260.9062,1265.4462,1272.7235,1274.4836
1209.420166015625,1215.4045,1223.2207,1228.8163,1234.4343,1237.9701,1245.5693,1247.3134
1236.4566650390625,1248.7072,1256.6846,1262.0781,1267.6399,1276.8365,1284.7262,1285.6779
1264.1483154296875,1271.5327,1276.275,1284.5903,1288.8416,1294.1193,1297.9076,1302.6471
1234.4322509765625,1239.5603,1242.9381,1250.5228,1254.1124,1257.8341,1260.099,1264.727
1229.2921142578125,1234.0634,1236.9175,1244.8374,1248.2146,1251.6964,1253.4296,1258.4995
1250.5665283203125,1256.4725,1260.839,1265.4546,1269.5175,1273.6072,1277.4333,1279.3629
1193.9156494140625,1197.478,1200.1566,1205.2544,1208.6543,1211.1432,1213.0366,1216.1995
1187.0831298828125,1190.0277,1192.1206,1197.7897,1200.2037,1202.3523,1203.4766,1207.2955
1182.369384765625,1184.9386,1186.9338,1193.423,1195.0406,1196.9468,1197.7722,1202.4958
1359.36865234375,1370.4291,1377.1978,1389.3835,1395.8086,1403.4878,1408.762,1415.696
1702.7265625,1704.4198,1700.6978,1716.2511,1708.0914,1705.1365,1700.7361,1713.8837
1692.6348876953125,1697.08,1700.0629,1709.5061,1711.817,1712.5166,1712.8083,1733.2229
1637.091064453125,1646.8984,1661.4058,1671.0798,1694.0496,1689.8508,1695.3206,1728.6515
1680.461669921875,1684.2933,1690.5728,1697.1077,1707.1973,1706.948,1710.3064,1716.3002
2405.896240234375,2415.374,2435.7214,2450.5476,2470.9011,2470.1045,2484.737,2500.5132
1249.5516357421875,1326.8322,1374.5209,1411.9366,1439.763,1496.1936,1531.0659,1554.6328
5091.9306640625,4511.2466,4864.8506,5065.79,5241.5103,4659.0806,4924.2534,5260.017
1526.41064453125,1550.4275,1579.3661,1556.0426,1561.955,1569.3484,1603.0602,1591.8093
18357.357421875,18595.332,18846.793,19111.846,19485.797,19599.574,19839.428,19947.88
11698.08984375,11822.074,11900.969,12129.8545,12464.092,12183.314,12102.0205,12044.861
12641.3828125,12717.028,8153.617,11269.399,12505.311,13040.51,8148.1763,11358.19
2274.4013671875,2368.6594,2674.4133,2823.3645,2435.6248,2335.6582,2723.0728,2768.892
7122.6904296875,6279.0425,6136.373,6762.76,7755.7373,6844.2793,6606.419,7256.039
1185.2886962890625,1081.1781,1577.9491,942.4188,1176.9095,1094.5884,1568.0933,935.7235
9976.962890625,10227.885,10358.979,10662.748,10769.552,11012.701,11004.97,11279.152
13918.462890625,14937.273,15107.052,15652.538,14584.521,15455.5,15656.538,16017.45
6444.08544921875,6608.151,6617.3965,7167.5947,6512.25,6671.303,6601.0747,7114.8994
7183.0986328125,7189.135,7254.4146,7226.7314,7190.6167,7269.92,7048.459,7079.1826
10803.568359375,10886.345,10944.599,11021.982,11083.867,11149.941,11196.787,11234.612
1670.427001953125,1709.4563,1689.3229,1676.2366,1717.4861,1750.0505,1701.4833,1681.3699
10777.98046875,10850.811,10871.218,10955.063,10999.174,11046.837,11059.872,11106.777
16659.109375,17315.4,17899.484,18535.22,18918.545,19366.082,19873.807,20193.693
3653.031982421875,3770.0596,3900.4229,4016.7668,4116.4717,4189.9365,4310.5625,4358.3926
12288.478515625,12639.537,12995.415,13009.312,12777.628,13142.099,13432.201,13376.214
9722.603515625,9746.841,9757.994,9805.976,9810.863,9881.04,9862.181,9892.529
11530.7744140625,11466.455,11398.6045,11461.192,11498.528,11499.099,11430.611,11477.332
16302.771484375,16778.693,17013.14,17457.48,17913.057,18217.418,18380.473,18574.88
29545.169921875,30398.184,30669.121,31982.992,32484.91,33135.363,33239.85,34136.355
24754.62109375,25620.984,26413.303,27179.098,27991.982,28504.297,29252.254,29577.355
16316.8974609375,16788.834,17022.621,17465.795,17921.074,18222.227,18384.395,18578.213
4766.16748046875,4888.8076,4959.573,4970.12,5089.097,5201.956,5237.0874,5213.607
10807.9541015625,10861.588,10856.209,10972.215,11028.577,11070.867,11042.453,11125.844
11354.203125,11458.563,11521.704,11669.601,11753.816,11814.825,11853.864,11936.713
7957.36962890625,7923.8667,7989.567,7935.4575,7995.6074,7954.1914,7995.9653,8005.5444
11229.4365234375,11096.097,11175.452,11282.248,11282.064,11232.884,11275.404,11325.38
12770.048828125,12848.29,13091.01,12900.812,12729.635,12909.369,13107.26,12996.866
5958.984375,5884.791,5928.076,5917.164,6058.9697,5980.8213,5979.5845,5929.1943
7440.548828125,7372.5293,7337.3066,7361.6025,7510.5938,7470.956,7424.991,7466.5024
12975.966796875,13388.455,13582.684,13821.227,13977.193,14363.606,14456.59,14556.69
2487.3828125,2484.8574,2480.0776,2481.5303,2508.4639,2492.6785,2489.9546,2508.1743
10719.947265625,10746.593,10749.273,10801.418,10842.682,10852.861,10849.355,10889.569
11074.9697265625,11068.109,11074.902,11156.111,11244.849,11223.77,11216.741,11268.091
8071.216796875,8056.688,8049.6543,8085.184,8090.298,8056.8784,8050.3936,8034.556
1586.346923828125,1590.7725,1583.5276,1595.0784,1591.721,1586.4661,1581.2504,1571.2239
9662.09375,9663.798,9648.557,9693.289,9706.742,9667.005,9661.26,9635.744
9510.029296875,9448.988,9466.782,9556.578,9488.271,9437.296,9469.975,9531.739
7397.1474609375,7426.5864,7686.4253,7832.6846,7809.795,7794.5645,8007.3145,8156.0
5640.22021484375,5596.121,5649.7544,5597.253,5631.6494,5633.3647,5649.4565,5581.5947
2857.2939453125,3016.783,3019.607,3048.7456,3057.407,3187.805,3193.7876,3199.6436
482.82513427734375,487.7558,492.73096,472.10022,471.83167,465.15863,488.58893,490.9193
1803.70654296875,1817.8309,1863.615,1824.2994,1815.7,1821.3522,1883.6558,1844.4896
3776.60888671875,3774.9353,3784.7268,3777.4858,3773.8992,3781.2747,3785.8682,3781.023
13767.2001953125,13864.612,13955.2,13946.068,13842.77,13992.639,14050.389,14049.675
5846.69384765625,5967.1675,6186.843,6093.0103,5840.7754,6034.237,6323.948,6206.085
844.1986083984375,868.8546,858.4163,866.13,843.9951,859.01855,857.7002,865.10657
25205.46484375,25260.79,25939.992,25677.32,25783.441,25781.854,26459.068,26112.379
11103.8095703125,11190.962,11240.293,11272.455,11373.098,11421.975,11467.833,11472.076
1415.779296875,1424.6769,1450.8738,1412.494,1418.1719,1430.442,1460.9854,1419.9844
12042.9755859375,12095.49,12246.51,12175.437,12097.963,11991.523,12246.742,11890.77
11297.7890625,11255.135,11213.9795,11189.658,11196.243,11171.349,11181.989,11042.589
4002.312744140625,4037.0996,4107.3354,4176.018,4238.6846,4255.8105,4314.232,4340.7783
1271.72705078125,1288.6749,1303.6228,1318.13,1331.4861,1342.8816,1358.4188,1364.4652
11174.6298828125,11290.609,11356.173,11438.944,11546.955,11621.938,11676.843,11712.982
8243.4970703125,8210.304,8229.985,8256.445,8254.287,8219.383,8237.792,8255.493
6878.759765625,6875.77,7067.2188,7096.157,7158.006,7139.8887,7294.287,7330.6973
5001.52294921875,5005.041,5137.247,5181.7686,5227.248,5211.1567,5345.9307,5364.2515
4342.52587890625,4334.0957,4439.7437,4456.748,4459.6714,4441.7144,4544.195,4541.439
3451.31689453125,3452.8274,3460.1685,3464.0398,3468.0002,3468.9863,3472.1062,3481.0352
2252.95458984375,2338.7568,2379.0894,2459.003,2531.0002,2592.0874,2624.414,2661.267
9955.607421875,9705.29,9654.515,9749.51,9979.367,9710.276,9711.615,9732.496
15621.310546875,16143.996,16635.848,16761.504,17075.088,17350.854,17860.982,17890.613
6395.73291015625,6504.8555,6577.3066,6662.88,6667.4277,6754.006,6827.526,6887.2563
2284.1630859375,2303.7378,2342.4722,2374.1707,2397.2993,2409.5437,2446.3467,2461.3223
2046.0869140625,2070.2888,2102.2476,2131.0627,2140.5403,2158.9937,2187.74,2201.8179
3021.120849609375,3079.4456,3107.7869,3139.486,3213.4316,3255.484,3285.9973,3299.1602
1831.0048828125,1858.2716,1855.1167,1882.3186,1890.586,1901.8362,1896.8916,1906.3986
4456.8583984375,4476.2383,4437.9517,4464.68,4504.3228,4513.3154,4488.669,4463.8604
12094.6875,12123.53,12168.203,12264.804,12335.207,12306.42,12456.541,12538.317
8059.28515625,8042.409,8121.941,8054.469,8048.484,8039.3096,8140.495,8047.223
3259.196044921875,3283.6565,3358.3457,3374.5405,3506.3958,3492.5742,3557.339,3524.8716
7264.44091796875,7264.698,7264.6055,7268.2485,7265.654,7268.7397,7262.382,7274.1636
7263.5087890625,7337.8804,7393.251,7451.775,7524.0586,7568.5396,7617.6357,7637.085
2178.43603515625,2191.1572,2224.937,2259.938,2264.7358,2271.4775,2302.7786,2324.5442
10010.9267578125,10028.387,10012.605,10050.82,10062.5205,10030.184,10030.701,9992.35
3208.541259765625,3247.4832,3298.3628,3289.8545,3295.8064,3325.6558,3368.0864,3365.6042
11995.12890625,12307.123,12569.705,12678.568,12845.415,13001.997,13277.117,13283.459
10238.486328125,10293.859,10399.836,10479.139,10618.415,10599.637,10728.975,10848.691
15523.955078125,15416.826,15720.402,15700.206,15850.185,15889.45,16056.025,16239.857
9667.19140625,9668.747,9653.422,9698.281,9711.706,9671.805,9665.999,9640.752
8994.458984375,9048.736,9246.907,8995.077,9074.442,9122.882,9246.299,8989.173
26171.904296875,26650.027,26860.059,27054.867,26892.975,27273.492,27497.393,27538.383
7249.98388671875,7292.033,7353.95,7520.785,7429.884,7456.834,7452.023,7731.164
8131.38623046875,8600.712,8384.449,8510.422,8318.367,8725.003,8552.609,8666.615
3384.857177734375,3298.4739,3360.899,3508.6377,3501.9722,3413.2334,3430.0447,3580.262
1369.173828125,1368.8767,1351.6323,1387.8818,1383.2914,1382.8741,1344.5155,1397.1431
8035.67919921875,8007.329,7931.3613,8316.558,8056.3477,8097.606,7971.1504,8317.658
8690.13671875,8937.156,8950.43,9234.252,9345.656,9529.998,9504.612,9737.82
7609.31884765625,7740.8774,7942.2695,7957.218,7999.1895,8127.769,8263.186,8191.1367
2449.1123046875,2478.5283,2459.7827,2571.6487,2517.913,2557.038,2478.3926,2625.2048
999.4793090820312,1032.5212,1010.7332,1027.7277,1034.719,1066.5084,1033.0405,1071.3752
8523.236328125,8690.073,8948.111,9101.339,9312.637,9411.901,9667.264,9681.552
15301.6650390625,15554.315,15897.601,16052.695,16315.795,16549.693,16872.11,16713.986
